Log file open, 12/30/22 11:24:25
[2022.12.30-05.54.30:534][  0]LogConfig: Set CVar [[r.AnisotropicMaterials:1]]
[2022.12.30-05.54.30:627][  0]LogD3D12RHI: Aftermath initialized
[2022.12.30-05.54.30:627][  0]LogD3D12RHI: Loading WinPixEventRuntime.dll for PIX profiling (from ../../../Engine/Binaries/ThirdParty/Windows/WinPixEventRuntime/x64).
[2022.12.30-05.54.33:115][  0]LogD3D12RHI: Found D3D12 adapter 0: AMD Radeon(TM) Graphics (Max supported Feature Level 12_1, shader model 6.6)
[2022.12.30-05.54.33:115][  0]LogD3D12RHI: Adapter has 495MB of dedicated video memory, 0MB of dedicated system memory, and 3784MB of shared system memory, 1 output[s]
[2022.12.30-05.54.33:803][  0]LogD3D12RHI: Found D3D12 adapter 1: Microsoft Basic Render Driver (Max supported Feature Level 12_1, shader model 6.2)
[2022.12.30-05.54.33:803][  0]LogD3D12RHI: Adapter has 0MB of dedicated video memory, 0MB of dedicated system memory, and 3784MB of shared system memory, 0 output[s]
[2022.12.30-05.54.33:803][  0]LogD3D12RHI: Chosen D3D12 Adapter Id = 0
[2022.12.30-05.54.33:803][  0]LogInit: Selected Device Profile: [WindowsEditor]
[2022.12.30-05.54.33:803][  0]LogHAL: Display: Platform has ~ 8 GB [7936983040 / 8589934592 / 8], which maps to Default [LargestMinGB=32, LargerMinGB=12, DefaultMinGB=8, SmallerMinGB=6, SmallestMinGB=0)
[2022.12.30-05.54.33:803][  0]LogDeviceProfileManager: Going up to parent DeviceProfile [Windows]
[2022.12.30-05.54.33:803][  0]LogDeviceProfileManager: Going up to parent DeviceProfile []
[2022.12.30-05.54.33:803][  0]LogConfig: Applying CVar settings from Section [ViewDistanceQuality@1] File [Scalability]
[2022.12.30-05.54.33:803][  0]LogConfig: Set CVar [[r.SkeletalMeshLODBias:1]]
[2022.12.30-05.54.33:803][  0]LogConfig: Set CVar [[r.ViewDistanceScale:0.6]]
[2022.12.30-05.54.33:803][  0]LogConfig: Applying CVar settings from Section [AntiAliasingQuality@1] File [Scalability]
[2022.12.30-05.54.33:803][  0]LogConfig: Set CVar [[r.FXAA.Quality:1]]
[2022.12.30-05.54.33:803][  0]LogConfig: Set CVar [[r.TemporalAA.Quality:1]]
[2022.12.30-05.54.33:803][  0]LogConfig: Set CVar [[r.TSR.History.UpdateQuality:1]]
[2022.12.30-05.54.33:803][  0]LogConfig: Set CVar [[r.TSR.ShadingRejection.SpatialFilter:1]]
[2022.12.30-05.54.33:803][  0]LogConfig: Set CVar [[r.TSR.ShadingRejection.Flickering:0]]
[2022.12.30-05.54.33:803][  0]LogConfig: Set CVar [[r.TSR.Velocity.Extrapolation:0]]
[2022.12.30-05.54.33:804][  0]LogConfig: CVar [[r.TSR.Velocity.HoleFill:1]] deferred - dummy variable created
[2022.12.30-05.54.33:804][  0]LogConfig: Set CVar [[r.TSR.RejectionAntiAliasingQuality:1]]
[2022.12.30-05.54.33:804][  0]LogConfig: Applying CVar settings from Section [ShadowQuality@1] File [Scalability]
[2022.12.30-05.54.33:804][  0]LogConfig: Set CVar [[r.ShadowQuality:3]]
[2022.12.30-05.54.33:804][  0]LogConfig: Set CVar [[r.Shadow.CSM.MaxCascades:1]]
[2022.12.30-05.54.33:804][  0]LogConfig: Set CVar [[r.Shadow.MaxResolution:1024]]
[2022.12.30-05.54.33:804][  0]LogConfig: Set CVar [[r.Shadow.MaxCSMResolution:1024]]
[2022.12.30-05.54.33:804][  0]LogConfig: Set CVar [[r.Shadow.RadiusThreshold:0.05]]
[2022.12.30-05.54.33:804][  0]LogConfig: Set CVar [[r.Shadow.DistanceScale:0.7]]
[2022.12.30-05.54.33:804][  0]LogConfig: Set CVar [[r.Shadow.CSM.TransitionScale:0.25]]
[2022.12.30-05.54.33:804][  0]LogConfig: Set CVar [[r.Shadow.PreShadowResolutionFactor:0.5]]
[2022.12.30-05.54.33:804][  0]LogConfig: Set CVar [[r.DistanceFieldShadowing:0]]
[2022.12.30-05.54.33:804][  0]LogConfig: Set CVar [[r.VolumetricFog:0]]
[2022.12.30-05.54.33:804][  0]LogConfig: Set CVar [[r.LightMaxDrawDistanceScale:.5]]
[2022.12.30-05.54.33:804][  0]LogConfig: Set CVar [[r.Shadow.Virtual.MaxPhysicalPages:512]]
[2022.12.30-05.54.33:804][  0]LogConfig: Set CVar [[r.Shadow.Virtual.ResolutionLodBiasDirectional:0.0]]
[2022.12.30-05.54.33:804][  0]LogConfig: Set CVar [[r.Shadow.Virtual.ResolutionLodBiasLocal:1.0]]
[2022.12.30-05.54.33:804][  0]LogConfig: Set CVar [[r.Shadow.Virtual.SMRT.RayCountDirectional:4]]
[2022.12.30-05.54.33:804][  0]LogConfig: Set CVar [[r.Shadow.Virtual.SMRT.SamplesPerRayDirectional:2]]
[2022.12.30-05.54.33:804][  0]LogConfig: Set CVar [[r.Shadow.Virtual.SMRT.RayCountLocal:4]]
[2022.12.30-05.54.33:804][  0]LogConfig: Set CVar [[r.Shadow.Virtual.SMRT.SamplesPerRayLocal:2]]
[2022.12.30-05.54.33:804][  0]LogConfig: Applying CVar settings from Section [GlobalIlluminationQuality@1] File [Scalability]
[2022.12.30-05.54.33:804][  0]LogConfig: Set CVar [[r.Lumen.DiffuseIndirect.Allow:0]]
[2022.12.30-05.54.33:804][  0]LogConfig: Applying CVar settings from Section [ReflectionQuality@1] File [Scalability]
[2022.12.30-05.54.33:804][  0]LogConfig: Set CVar [[r.Lumen.Reflections.Allow:0]]
[2022.12.30-05.54.33:804][  0]LogConfig: Applying CVar settings from Section [PostProcessQuality@1] File [Scalability]
[2022.12.30-05.54.33:804][  0]LogConfig: Set CVar [[r.MotionBlurQuality:3]]
[2022.12.30-05.54.33:804][  0]LogConfig: Set CVar [[r.MotionBlur.HalfResGather:1]]
[2022.12.30-05.54.33:804][  0]LogConfig: Set CVar [[r.AmbientOcclusionMipLevelFactor:1.0]]
[2022.12.30-05.54.33:804][  0]LogConfig: Set CVar [[r.AmbientOcclusionMaxQuality:60]]
[2022.12.30-05.54.33:804][  0]LogConfig: Set CVar [[r.AmbientOcclusionRadiusScale:1.5]]
[2022.12.30-05.54.33:804][  0]LogConfig: Set CVar [[r.DepthOfFieldQuality:1]]
[2022.12.30-05.54.33:804][  0]LogConfig: Set CVar [[r.RenderTargetPoolMin:350]]
[2022.12.30-05.54.33:804][  0]LogConfig: Set CVar [[r.LensFlareQuality:0]]
[2022.12.30-05.54.33:804][  0]LogConfig: Set CVar [[r.SceneColorFringeQuality:0]]
[2022.12.30-05.54.33:804][  0]LogConfig: Set CVar [[r.BloomQuality:4]]
[2022.12.30-05.54.33:804][  0]LogConfig: Set CVar [[r.Bloom.ScreenPercentage:35.355]]
[2022.12.30-05.54.33:804][  0]LogConfig: Set CVar [[r.FastBlurThreshold:2]]
[2022.12.30-05.54.33:804][  0]LogConfig: Set CVar [[r.Upscale.Quality:2]]
[2022.12.30-05.54.33:804][  0]LogConfig: Set CVar [[r.Tonemapper.GrainQuantization:0]]
[2022.12.30-05.54.33:804][  0]LogConfig: Set CVar [[r.LightShaftQuality:0]]
[2022.12.30-05.54.33:804][  0]LogConfig: Set CVar [[r.Filter.SizeScale:0.7]]
[2022.12.30-05.54.33:804][  0]LogConfig: Set CVar [[r.Tonemapper.Quality:2]]
[2022.12.30-05.54.33:804][  0]LogConfig: Set CVar [[r.DOF.Gather.AccumulatorQuality:0        ; lower gathering accumulator quality]]
[2022.12.30-05.54.33:804][  0]LogConfig: Set CVar [[r.DOF.Gather.PostfilterMethod:2          ; Max3x3 postfilering method]]
[2022.12.30-05.54.33:804][  0]LogConfig: Set CVar [[r.DOF.Gather.RingCount:3                 ; low number of samples when gathering]]
[2022.12.30-05.54.33:804][  0]LogConfig: Set CVar [[r.DOF.Scatter.ForegroundCompositing:0    ; no foreground scattering]]
[2022.12.30-05.54.33:804][  0]LogConfig: Set CVar [[r.DOF.Scatter.BackgroundCompositing:0    ; no foreground scattering]]
[2022.12.30-05.54.33:804][  0]LogConfig: Set CVar [[r.DOF.Recombine.Quality:0                ; no slight out of focus]]
[2022.12.30-05.54.33:804][  0]LogConfig: Set CVar [[r.DOF.TemporalAAQuality:0                ; faster temporal accumulation]]
[2022.12.30-05.54.33:804][  0]LogConfig: Set CVar [[r.DOF.Kernel.MaxForegroundRadius:0.006   ; required because low gathering and no scattering and not looking great at 1080p]]
[2022.12.30-05.54.33:804][  0]LogConfig: Set CVar [[r.DOF.Kernel.MaxBackgroundRadius:0.006   ; required because low gathering and no scattering and not looking great at 1080p]]
[2022.12.30-05.54.33:804][  0]LogConfig: Applying CVar settings from Section [TextureQuality@1] File [Scalability]
[2022.12.30-05.54.33:804][  0]LogConfig: Set CVar [[r.Streaming.MipBias:1]]
[2022.12.30-05.54.33:804][  0]LogConfig: Set CVar [[r.MaxAnisotropy:2]]
[2022.12.30-05.54.33:804][  0]LogConfig: Set CVar [[r.VT.MaxAnisotropy:4]]
[2022.12.30-05.54.33:804][  0]LogConfig: Set CVar [[r.Streaming.LimitPoolSizeToVRAM:1]]
[2022.12.30-05.54.33:804][  0]LogConfig: Set CVar [[r.Streaming.PoolSize:600]]
[2022.12.30-05.54.33:804][  0]LogConfig: Applying CVar settings from Section [EffectsQuality@1] File [Scalability]
[2022.12.30-05.54.33:804][  0]LogConfig: Set CVar [[r.TranslucencyLightingVolumeDim:32]]
[2022.12.30-05.54.33:804][  0]LogConfig: Set CVar [[r.RefractionQuality:0]]
[2022.12.30-05.54.33:804][  0]LogConfig: Set CVar [[r.SSR.Quality:0]]
[2022.12.30-05.54.33:804][  0]LogConfig: Set CVar [[r.SSR.HalfResSceneColor:1]]
[2022.12.30-05.54.33:804][  0]LogConfig: Set CVar [[r.SceneColorFormat:3]]
[2022.12.30-05.54.33:804][  0]LogConfig: Set CVar [[r.DetailMode:1]]
[2022.12.30-05.54.33:804][  0]LogConfig: Set CVar [[r.TranslucencyVolumeBlur:0]]
[2022.12.30-05.54.33:804][  0]LogConfig: Set CVar [[r.MaterialQualityLevel:2 ; Medium quality]]
[2022.12.30-05.54.33:804][  0]LogConfig: Set CVar [[r.SSS.Scale:0.75]]
[2022.12.30-05.54.33:804][  0]LogConfig: Set CVar [[r.SSS.SampleSet:0]]
[2022.12.30-05.54.33:804][  0]LogConfig: Set CVar [[r.SSS.Quality:0]]
[2022.12.30-05.54.33:804][  0]LogConfig: Set CVar [[r.SSS.HalfRes:1]]
[2022.12.30-05.54.33:804][  0]LogConfig: Set CVar [[r.SSGI.Quality:1]]
[2022.12.30-05.54.33:804][  0]LogConfig: Set CVar [[r.EmitterSpawnRateScale:0.25]]
[2022.12.30-05.54.33:804][  0]LogConfig: Set CVar [[r.ParticleLightQuality:0]]
[2022.12.30-05.54.33:804][  0]LogConfig: Set CVar [[r.SkyAtmosphere.AerialPerspectiveLUT.SampleCountMaxPerSlice:1]]
[2022.12.30-05.54.33:804][  0]LogConfig: Set CVar [[r.SkyAtmosphere.FastSkyLUT.SampleCountMax:32.0]]
[2022.12.30-05.54.33:804][  0]LogConfig: Set CVar [[r.SkyAtmosphere.SampleCountMax:32.0]]
[2022.12.30-05.54.33:804][  0]LogConfig: Set CVar [[r.SkyLight.RealTimeReflectionCapture:0]]
[2022.12.30-05.54.33:804][  0]LogConfig: CVar [[fx.Niagara.QualityLevel:1]] deferred - dummy variable created
[2022.12.30-05.54.33:804][  0]LogConfig: Applying CVar settings from Section [FoliageQuality@1] File [Scalability]
[2022.12.30-05.54.33:804][  0]LogConfig: Set CVar [[foliage.DensityScale:0.4]]
[2022.12.30-05.54.33:804][  0]LogConfig: Set CVar [[grass.DensityScale:0.4]]
[2022.12.30-05.54.33:804][  0]LogConfig: Applying CVar settings from Section [ShadingQuality@1] File [Scalability]
[2022.12.30-05.54.33:804][  0]LogConfig: Set CVar [[r.HairStrands.Visibility.MSAA.SamplePerPixel:1]]
[2022.12.30-05.54.33:804][  0]LogConfig: CVar [[r.HairStrands.Interpolation.UseSingleGuide:1]] deferred - dummy variable created
[2022.12.30-05.54.33:804][  0]LogConfig: Set CVar [[r.AnisotropicMaterials:0]]
[2022.12.30-05.54.33:804][  0]LogConfig: Applying CVar settings from Section [Startup] File [../../../Engine/Config/ConsoleVariables.ini]
[2022.12.30-05.54.33:827][  0]LogConfig: Set CVar [[r.DumpShaderDebugInfo:2]]
[2022.12.30-05.54.33:827][  0]LogConfig: Set CVar [[p.chaos.AllowCreatePhysxBodies:1]]
[2022.12.30-05.54.33:827][  0]LogConfig: Set CVar [[fx.SkipVectorVMBackendOptimizations:1]]
[2022.12.30-05.54.33:827][  0]LogConfig: Applying CVar settings from Section [ConsoleVariables] File [Engine]
[2022.12.30-05.54.33:827][  0]LogConfig: Applying CVar settings from Section [ConsoleVariables] File [E:/Unreal Projects/WarehouseWreckage2/Saved/Config/WindowsEditor/Editor.ini]
[2022.12.30-05.54.33:827][  0]LogInit: Computer: DESKTOP-M5DK9EG
[2022.12.30-05.54.33:827][  0]LogInit: User: jaitl
[2022.12.30-05.54.33:827][  0]LogInit: CPU Page size=4096, Cores=6
[2022.12.30-05.54.33:827][  0]LogInit: High frequency timer resolution =10.000000 MHz
[2022.12.30-05.54.33:827][  0]LogMemory: Memory total: Physical=7.4GB (8GB approx)
[2022.12.30-05.54.33:827][  0]LogMemory: Platform Memory Stats for WindowsEditor
[2022.12.30-05.54.33:827][  0]LogMemory: Process Physical Memory: 284.14 MB used, 335.32 MB peak
[2022.12.30-05.54.33:827][  0]LogMemory: Process Virtual Memory: 268.48 MB used, 284.22 MB peak
[2022.12.30-05.54.33:827][  0]LogMemory: Physical Memory: 6711.99 MB used,  857.30 MB free, 7569.30 MB total
[2022.12.30-05.54.33:827][  0]LogMemory: Virtual Memory: 9430.26 MB used,  40315.04 MB free, 49745.30 MB total
[2022.12.30-05.54.33:827][  0]LogCsvProfiler: Display: Metadata set : extradevelopmentmemorymb="0"
[2022.12.30-05.54.33:860][  0]LogWindows: WindowsPlatformFeatures enabled
[2022.12.30-05.54.34:256][  0]LogInit: Physics initialised using underlying interface: Chaos
[2022.12.30-05.54.34:301][  0]LogInit: Using OS detected language (en-US).
[2022.12.30-05.54.34:301][  0]LogInit: Using OS detected locale (en-IN).
[2022.12.30-05.54.34:436][  0]LogTextLocalizationManager: No specific localization for 'en-US' exists, so 'en' will be used for the language.
[2022.12.30-05.54.36:048][  0]LogInit: Setting process to per monitor DPI aware
[2022.12.30-05.54.36:069][  0]LogWindowsTextInputMethodSystem: Available input methods:
[2022.12.30-05.54.36:069][  0]LogWindowsTextInputMethodSystem:   - English (India) - (Keyboard).
[2022.12.30-05.54.36:069][  0]LogWindowsTextInputMethodSystem:   - English (United States) - (Keyboard).
[2022.12.30-05.54.36:069][  0]LogWindowsTextInputMethodSystem: Activated input method: English (United States) - (Keyboard).
[2022.12.30-05.54.36:594][  0]LogSlate: New Slate User Created. Platform User Id 0, User Index 0, Is Virtual User: 0
[2022.12.30-05.54.36:594][  0]LogSlate: Slate User Registered.  User Index 0, Is Virtual User: 0
[2022.12.30-05.54.37:780][  0]LogD3D12RHI: Display: Creating D3D12 RHI with Max Feature Level SM6
[2022.12.30-05.54.37:781][  0]LogWindows: Attached monitors:
[2022.12.30-05.54.37:781][  0]LogWindows:     resolution: 1360x768, work area: (0, 30) -> (1360, 768), device: '\\.\DISPLAY1' [PRIMARY]
[2022.12.30-05.54.37:781][  0]LogWindows: Found 1 attached monitors.
[2022.12.30-05.54.37:781][  0]LogWindows: Gathering driver information using Windows Setup API
[2022.12.30-05.54.37:781][  0]LogRHI: RHI Adapter Info:
[2022.12.30-05.54.37:781][  0]LogRHI:             Name: AMD Radeon(TM) Graphics
[2022.12.30-05.54.37:781][  0]LogRHI:   Driver Version: AMD Software: Adrenalin Edition 22.11.2 (internal:31.0.12029.10015, unified:31.0.12029.10015)
[2022.12.30-05.54.37:781][  0]LogRHI:      Driver Date: 11-30-2022
[2022.12.30-05.54.37:781][  0]LogD3D12RHI:     GPU DeviceId: 0x1638 (for the marketing name, search the web for "GPU Device Id")
[2022.12.30-05.54.37:791][  0]LogD3D12RHI: InitD3DDevice: -D3DDebug = off -D3D12GPUValidation = off
[2022.12.30-05.54.37:791][  0]LogD3D12RHI: Emitting draw events for PIX profiling.
[2022.12.30-05.54.37:844][  0]LogD3D12RHI: ID3D12Device1 is supported.
[2022.12.30-05.54.37:844][  0]LogD3D12RHI: ID3D12Device2 is supported.
[2022.12.30-05.54.37:844][  0]LogD3D12RHI: ID3D12Device3 is supported.
[2022.12.30-05.54.37:844][  0]LogD3D12RHI: ID3D12Device4 is supported.
[2022.12.30-05.54.37:844][  0]LogD3D12RHI: ID3D12Device5 is supported.
[2022.12.30-05.54.37:844][  0]LogD3D12RHI: ID3D12Device6 is supported.
[2022.12.30-05.54.37:844][  0]LogD3D12RHI: ID3D12Device7 is supported.
[2022.12.30-05.54.37:844][  0]LogD3D12RHI: ID3D12Device8 is supported.
[2022.12.30-05.54.37:844][  0]LogD3D12RHI: ID3D12Device9 is supported.
[2022.12.30-05.54.37:844][  0]LogD3D12RHI: ID3D12Device10 is supported.
[2022.12.30-05.54.37:922][  0]LogD3D12RHI: Bindless resources are supported
[2022.12.30-05.54.37:922][  0]LogD3D12RHI: AtomicInt64OnTypedResource is supported
[2022.12.30-05.54.37:922][  0]LogD3D12RHI: AtomicInt64OnGroupShared is supported
[2022.12.30-05.54.37:922][  0]LogD3D12RHI: AtomicInt64OnDescriptorHeapResource is supported
[2022.12.30-05.54.37:922][  0]LogD3D12RHI: Shader Model 6.6 atomic64 is supported
[2022.12.30-05.54.37:937][  0]LogD3D12RHI: [GPUBreadCrumb] Successfully setup breadcrumb resource for DiagnosticBuffer (3D)
[2022.12.30-05.54.37:938][  0]LogD3D12RHI: [GPUBreadCrumb] Successfully setup breadcrumb resource for DiagnosticBuffer (Copy)
[2022.12.30-05.54.37:939][  0]LogD3D12RHI: [GPUBreadCrumb] Successfully setup breadcrumb resource for DiagnosticBuffer (Compute)
[2022.12.30-05.54.38:005][  0]LogD3D12RHI: Display: Not using pipeline state disk cache per r.D3D12.PSO.DiskCache=0
[2022.12.30-05.54.38:005][  0]LogD3D12RHI: Display: Not using driver-optimized pipeline state disk cache per r.D3D12.PSO.DriverOptimizedDiskCache=0
[2022.12.30-05.54.38:005][  0]LogRHI: Texture pool is 2426 MB (70% of 3467 MB)
[2022.12.30-05.54.38:005][  0]LogD3D12RHI: Async texture creation enabled
[2022.12.30-05.54.38:005][  0]LogD3D12RHI: RHI has support for 64 bit atomics
[2022.12.30-05.54.38:111][  0]LogTurnkeySupport: Running Turnkey SDK detection: ' -ScriptsForProject="E:/Unreal Projects/WarehouseWreckage2/WarehouseWreckage2.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="E:/Unreal Projects/WarehouseWreckage2/Intermediate/TurnkeyReport_0.log" -log="E:/Unreal Projects/WarehouseWreckage2/Intermediate/TurnkeyLog_0.log" -project="E:/Unreal Projects/WarehouseWreckage2/WarehouseWreckage2.uproject"  -platform=all'
[2022.12.30-05.54.38:111][  0]LogMonitoredProcess: Running Serialized UAT: [ cmd.exe /c ""E:/Epic game installation/UE_5.1/Engine/Build/BatchFiles/RunUAT.bat"  -ScriptsForProject="E:/Unreal Projects/WarehouseWreckage2/WarehouseWreckage2.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="E:/Unreal Projects/WarehouseWreckage2/Intermediate/TurnkeyReport_0.log" -log="E:/Unreal Projects/WarehouseWreckage2/Intermediate/TurnkeyLog_0.log" -project="E:/Unreal Projects/WarehouseWreckage2/WarehouseWreckage2.uproject"  -platform=all" ]
[2022.12.30-05.54.38:847][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatASTC
[2022.12.30-05.54.38:847][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatDXT
[2022.12.30-05.54.38:847][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatETC2
[2022.12.30-05.54.38:847][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatIntelISPCTexComp
[2022.12.30-05.54.38:847][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatUncompressed
[2022.12.30-05.54.38:847][  0]LogTextureFormatOodle: Display: Oodle Texture TFO init; latest sdk version = 2.9.8
[2022.12.30-05.54.38:847][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.5.dll
[2022.12.30-05.54.38:880][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.6.dll
[2022.12.30-05.54.38:887][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.7.dll
[2022.12.30-05.54.38:888][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.8.dll
[2022.12.30-05.54.38:922][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatOodle
[2022.12.30-05.54.39:178][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android'
[2022.12.30-05.54.39:178][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ASTC'
[2022.12.30-05.54.39:178][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_DXT'
[2022.12.30-05.54.39:178][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ETC2'
[2022.12.30-05.54.39:178][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'AndroidClient'
[2022.12.30-05.54.39:178][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ASTCClient'
[2022.12.30-05.54.39:178][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_DXTClient'
[2022.12.30-05.54.39:178][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ETC2Client'
[2022.12.30-05.54.39:178][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_Multi'
[2022.12.30-05.54.39:178][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_MultiClient'
[2022.12.30-05.54.39:852][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'HoloLens'
[2022.12.30-05.54.39:852][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'HoloLensClient'
[2022.12.30-05.54.39:933][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'IOS'
[2022.12.30-05.54.39:933][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'IOSClient'
[2022.12.30-05.54.40:110][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Linux'
[2022.12.30-05.54.40:110][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxEditor'
[2022.12.30-05.54.40:110][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxServer'
[2022.12.30-05.54.40:110][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxClient'
[2022.12.30-05.54.40:169][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64'
[2022.12.30-05.54.40:169][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64Server'
[2022.12.30-05.54.40:169][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64Client'
[2022.12.30-05.54.40:205][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'TVOS'
[2022.12.30-05.54.40:205][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'TVOSClient'
[2022.12.30-05.54.40:255][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Windows'
[2022.12.30-05.54.40:255][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsEditor'
[2022.12.30-05.54.40:255][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsServer'
[2022.12.30-05.54.40:255][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsClient'
[2022.12.30-05.54.40:255][  0]LogTargetPlatformManager: Display: Building Assets For WindowsEditor
[2022.12.30-05.54.40:256][  0]LogTargetPlatformManager: Unable to find audio format BINKA from hinted modules, loading all potential format modules to find it
[2022.12.30-05.54.40:275][  0]LogTargetPlatformManager: Loaded format module AudioFormatADPCM
[2022.12.30-05.54.40:275][  0]LogTargetPlatformManager:   ADPCM
[2022.12.30-05.54.40:275][  0]LogTargetPlatformManager:   PCM
[2022.12.30-05.54.40:285][  0]LogTargetPlatformManager: Loaded format module AudioFormatBink
[2022.12.30-05.54.40:285][  0]LogTargetPlatformManager:   BINKA
[2022.12.30-05.54.42:828][  0]LogAudioDebug: Display: Lib vorbis DLL was dynamically loaded.
[2022.12.30-05.54.42:828][  0]LogTargetPlatformManager: Loaded format module AudioFormatOgg
[2022.12.30-05.54.42:828][  0]LogTargetPlatformManager:   OGG
[2022.12.30-05.54.43:089][  0]LogTargetPlatformManager: Loaded format module AudioFormatOpus
[2022.12.30-05.54.43:089][  0]LogTargetPlatformManager:   OPUS
[2022.12.30-05.54.44:973][  0]LogTargetPlatformManager: Unable to find shader format SF_METAL from hinted modules, loading all potential format modules to find it
[2022.12.30-05.54.45:065][  0]LogTargetPlatformManager: Loaded format module MetalShaderFormat
[2022.12.30-05.54.45:065][  0]LogTargetPlatformManager:   SF_METAL
[2022.12.30-05.54.45:065][  0]LogTargetPlatformManager:   SF_METAL_MRT
[2022.12.30-05.54.45:065][  0]LogTargetPlatformManager:   SF_METAL_TVOS
[2022.12.30-05.54.45:065][  0]LogTargetPlatformManager:   SF_METAL_MRT_TVOS
[2022.12.30-05.54.45:065][  0]LogTargetPlatformManager:   SF_METAL_SM5
[2022.12.30-05.54.45:065][  0]LogTargetPlatformManager:   SF_METAL_MACES3_1
[2022.12.30-05.54.45:065][  0]LogTargetPlatformManager:   SF_METAL_MRT_MAC
[2022.12.30-05.54.45:065][  0]LogTargetPlatformManager: Loaded format module ShaderFormatD3D
[2022.12.30-05.54.45:065][  0]LogTargetPlatformManager:   PCD3D_SM6
[2022.12.30-05.54.45:065][  0]LogTargetPlatformManager:   PCD3D_SM5
[2022.12.30-05.54.45:065][  0]LogTargetPlatformManager:   PCD3D_ES31
[2022.12.30-05.54.45:065][  0]LogTargetPlatformManager:   D3D_ES3_1_HOLOLENS
[2022.12.30-05.54.45:065][  0]LogTargetPlatformManager: Loaded format module ShaderFormatOpenGL
[2022.12.30-05.54.45:065][  0]LogTargetPlatformManager:   GLSL_150_ES31
[2022.12.30-05.54.45:065][  0]LogTargetPlatformManager:   GLSL_ES3_1_ANDROID
[2022.12.30-05.54.45:337][  0]LogTargetPlatformManager: Loaded format module ShaderFormatVectorVM
[2022.12.30-05.54.45:337][  0]LogTargetPlatformManager:   VVM_1_0
[2022.12.30-05.54.45:337][  0]LogTargetPlatformManager: Loaded format module VulkanShaderFormat
[2022.12.30-05.54.45:337][  0]LogTargetPlatformManager:   SF_VULKAN_SM5
[2022.12.30-05.54.45:337][  0]LogTargetPlatformManager:   SF_VULKAN_ES31_ANDROID
[2022.12.30-05.54.45:337][  0]LogTargetPlatformManager:   SF_VULKAN_ES31
[2022.12.30-05.54.45:337][  0]LogTargetPlatformManager:   SF_VULKAN_SM5_ANDROID
[2022.12.30-05.54.45:337][  0]LogRendererCore: Ray tracing is disabled. Reason: disabled through project setting (r.RayTracing=0).
[2022.12.30-05.54.45:362][  0]LogTurnkeySupport: Completed SDK detection: ExitCode = 0
[2022.12.30-05.54.45:387][  0]LogDerivedDataCache: FDerivedDataBackendGraph: Pak pak cache file ../../../../../Unreal Projects/WarehouseWreckage2/DerivedDataCache/DDC.ddp not found, will not use a pak cache.
